Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Total Units,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
2024,25,709000,017,    ,00000 ,80230 ,23287 ,148,14460, , ,01887      ,1,1,12,Wilmington town,33,15,15,4318967,0,0,0,0,0,0,1,18,3100000,15,15,4318967,0,0,0,0,0,0,1,18,3100000
2024,25,713000,017,    ,00000 ,80510 ,22678 ,148,14460, , ,01890      ,1,1,12,Winchester town,21,21,21,16071868,0,0,0,0,0,0,0,0,0,21,21,16071868,0,0,0,0,0,0,0,0,0
2024,25,717000,025,2320,81005 ,81005 ,18446 ,148,14460, , ,02152      ,1,1,12,Winthrop Town,56,0,0,0,1,2,337022,1,3,511644,4,51,8248226,0,0,0,1,2,337022,1,3,511644,4,51,8248226
2024,25,719000,017,2330,81035 ,81035 ,40135 ,148,14460, , ,01801      ,1,1,12,Woburn,130,15,15,7233650,7,14,4493898,6,19,5169898,3,82,26396898,15,15,7233650,7,14,4493898,6,19,5169898,3,82,26396898
2024,25,727000,021,    ,00000 ,82315 ,12083 ,148,14460, , ,02093      ,1,1,12,Wrentham town,16,16,16,8116500,0,0,0,0,0,0,0,0,0,16,16,8116500,0,0,0,0,0,0,0,0,0
2024,33,041000,015,    ,00000 ,02340 ,7163 ,148,14460, , ,03811      ,1,1,12,Atkinson town,34,2,2,1350000,0,0,0,0,0,0,1,32,11250000,2,2,1350000,0,0,0,0,0,0,1,32,11250000
2024,33,045000,015,    ,00000 ,02820 ,5626 ,148,14460, , ,03032      ,1,1,12,Auburn town,40,40,40,16039500,0,0,0,0,0,0,0,0,0,40,40,16039500,0,0,0,0,0,0,0,0,0
2024,33,053000,017,    ,00000 ,03460 ,9231 ,148,14460, , ,03825      ,1,1,8,Barrington town,55,55,55,18381524,0,0,0,0,0,0,0,0,0,39,39,12680004,0,0,0,0,0,0,0,0,0
2024,33,105000,015,    ,00000 ,07220 ,4612 ,148,14460, , ,03833      ,1,1,12,Brentwood town,59,59,59,20587911,0,0,0,0,0,0,0,0,0,59,59,20587911,0,0,0,0,0,0,0,0,0
2024,33,133000,015,    ,00000 ,09300 ,3959 ,148,14460, , ,03034      ,1,1,0,Candia town,21,21,21,5757954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,165000,015,    ,00000 ,12100 ,5278 ,148,14460, , ,03036      ,1,1,12,Chester town,13,13,13,8074516,0,0,0,0,0,0,0,0,0,13,13,8074516,0,0,0,0,0,0,0,0,0
2024,33,221000,015,    ,00000 ,17140 ,4596 ,148,14460, , ,03819      ,1,1,12,Danville town,14,14,14,4735040,0,0,0,0,0,0,0,0,0,14,14,4735040,0,0,0,0,0,0,0,0,0
2024,33,225000,015,    ,00000 ,17460 ,4564 ,148,14460, , ,030370159  ,1,1,0,Deerfield town,14,14,14,4960931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,233000,015,    ,00000 ,17940 ,33442 ,148,14460, , ,03038      ,1,1,12,Derry town,26,26,26,11104421,0,0,0,0,0,0,0,0,0,26,26,11104421,0,0,0,0,0,0,0,0,0
2024,33,241000,017,0200,18820 ,18820 ,32443 ,148,14460, , ,03820      ,1,1,12,Dover,513,82,82,27060626,3,6,1652000,0,0,0,11,425,74520000,82,82,27060626,3,6,1652000,0,0,0,11,425,74520000
2024,33,257000,017,    ,00000 ,19700 ,16441 ,148,14460, , ,039095571  ,1,1,12,Durham town,6,6,6,5888015,0,0,0,0,0,0,0,0,0,6,6,5888015,0,0,0,0,0,0,0,0,0
2024,33,261000,015,    ,00000 ,21380 ,2409 ,148,14460, , ,03827      ,1,1,12,East Kingston town,3,3,3,1800000,0,0,0,0,0,0,0,0,0,3,3,1800000,0,0,0,0,0,0,0,0,0
2024,33,285000,015,    ,00000 ,24660 ,7070 ,148,14460, , ,03042      ,1,1,12,Epping town,92,58,58,20298585,17,34,2674044,0,0,0,0,0,0,58,58,20298585,17,34,2674044,0,0,0,0,0,0
2024,33,297000,015,    ,00000 ,25380 ,15296 ,148,14460, , ,03833      ,1,1,12,Exeter town,16,16,16,8414035,0,0,0,0,0,0,0,0,0,16,16,8414035,0,0,0,0,0,0,0,0,0
2024,33,301000,017,    ,00000 ,26020 ,6951 ,148,14460, , ,03835      ,1,1,12,Farmington town,5,5,5,1318000,0,0,0,0,0,0,0,0,0,5,5,1318000,0,0,0,0,0,0,0,0,0
2024,33,325000,015,    ,00000 ,27940 ,4739 ,148,14460, , ,030440120  ,1,1,12,Fremont town,19,19,19,3703835,0,0,0,0,0,0,0,0,0,19,19,3703835,0,0,0,0,0,0,0,0,0
2024,33,369000,015,    ,00000 ,31700 ,4114 ,148,14460, , ,03840      ,1,1,12,Greenland town,15,13,13,6152500,1,2,422620,0,0,0,0,0,0,13,13,6152500,1,2,422620,0,0,0,0,0,0
2024,33,381000,015,    ,00000 ,32900 ,8612 ,148,14460, , ,03841      ,1,1,12,Hampstead town,9,9,9,2300000,0,0,0,0,0,0,0,0,0,9,9,2300000,0,0,0,0,0,0,0,0,0
2024,33,385000,015,    ,00000 ,33460 ,2411 ,148,14460, , ,03844      ,1,1,12,Hampton Falls town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,389000,015,    ,00000 ,33060 ,15950 ,148,14460, , ,03842      ,1,1,12,Hampton town,9,7,7,3659535,1,2,675000,0,0,0,0,0,0,7,7,3659535,1,2,675000,0,0,0,0,0,0
2024,33,473000,015,    ,00000 ,39780 ,2090 ,148,14460, , ,03833      ,1,1,0,Kensington town,4,4,4,4375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,477000,015,    ,00000 ,40100 ,6426 ,148,14460, , ,03848      ,1,1,0,Kingston town,5,5,5,1119485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,501000,017,    ,00000 ,41460 ,4597 ,148,14460, , ,03861      ,1,1,12,Lee town,7,7,7,3490000,0,0,0,0,0,0,0,0,0,7,7,3490000,0,0,0,0,0,0,0,0,0
2024,33,525000,015,    ,00000 ,43220 ,26646 ,148,14460, , ,030353416  ,1,1,12,Londonderry town,333,20,20,8603364,5,10,2140000,1,3,1022673,16,300,56027989,20,20,8603364,5,10,2140000,1,3,1022673,16,300,56027989
2024,33,545000,017,    ,00000 ,44820 ,1879 ,148,14460, , ,03823      ,1,1,12,Madbury town,1,1,1,500000,0,0,0,0,0,0,0,0,0,1,1,500000,0,0,0,0,0,0,0,0,0
2024,33,581000,017,    ,00000 ,47700 ,1832 ,148,14460, , ,03887      ,1,1,12,Middleton town,14,14,14,4761053,0,0,0,0,0,0,0,0,0,14,14,4761053,0,0,0,0,0,0,0,0,0
2024,33,593000,017,    ,00000 ,48660 ,4614 ,148,14460, , ,03851      ,1,1,0,Milton town,12,12,12,3091502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,621000,015,    ,00000 ,50980 ,972 ,148,14460, , ,038540367  ,1,1,12,New Castle town,1,1,1,340075,0,0,0,0,0,0,0,0,0,1,1,340075,0,0,0,0,0,0,0,0,0
2024,33,625000,017,    ,00000 ,51220 ,2728 ,148,14460, , ,038550207  ,1,1,12,New Durham town,64,64,64,22483911,0,0,0,0,0,0,0,0,0,64,64,22483911,0,0,0,0,0,0,0,0,0
2024,33,645000,015,    ,00000 ,51380 ,1733 ,148,14460, , ,03856      ,1,1,12,Newfields town,2,2,2,1920000,0,0,0,0,0,0,0,0,0,2,2,1920000,0,0,0,0,0,0,0,0,0
2024,33,649000,015,    ,00000 ,51620 ,830 ,148,14460, , ,03801      ,1,1,12,Newington town,5,5,5,6000000,0,0,0,0,0,0,0,0,0,5,5,6000000,0,0,0,0,0,0,0,0,0
2024,33,653000,015,    ,00000 ,52340 ,9207 ,148,14460, , ,03857      ,1,1,12,Newmarket town,77,6,6,2270200,0,0,0,0,0,0,2,71,9063960,6,6,2270200,0,0,0,0,0,0,2,71,9063960
2024,33,661000,015,    ,00000 ,52900 ,4934 ,148,14460, , ,03858      ,1,1,0,Newton town,9,9,9,3049719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,665000,015,    ,00000 ,54580 ,4485 ,148,14460, , ,03862      ,1,1,5,North Hampton town,2,2,2,683000,0,0,0,0,0,0,0,0,0,2,2,683000,0,0,0,0,0,0,0,0,0
2024,33,677000,015,    ,00000 ,56820 ,4323 ,148,14460, , ,03261      ,1,1,12,Northwood town,35,24,24,8107145,3,6,1400000,0,0,0,1,5,1400000,24,24,8107145,3,6,1400000,0,0,0,1,5,1400000
2024,33,681000,015,    ,00000 ,57460 ,5174 ,148,14460, , ,03290      ,1,1,11,Nottingham town,21,15,15,4023105,1,2,400000,1,4,390000,0,0,0,14,14,3633000,1,2,400000,1,4,390000,0,0,0
2024,33,725000,015,    ,00000 ,62500 ,7735 ,148,14460, , ,03865      ,1,1,12,Plaistow town,12,9,9,2680300,0,0,0,1,3,774300,0,0,0,9,9,2680300,0,0,0,1,3,774300,0,0,0
2024,33,733000,015,0960,62900 ,62900 ,21557 ,148,14460, , ,03801      ,1,1,12,Portsmouth,113,37,37,12530759,0,0,0,1,4,682192,3,72,10646352,37,37,12530759,0,0,0,1,4,682192,3,72,10646352
2024,33,741000,015,    ,00000 ,64020 ,10573 ,148,14460, , ,03077      ,1,1,12,Raymond town,25,9,9,1954075,0,0,0,4,16,4564384,0,0,0,9,9,1954075,0,0,0,4,16,4564384,0,0,0
2024,33,753000,017,1000,65140 ,65140 ,31719 ,148,14460, , ,03867      ,1,1,12,Rochester,213,29,29,5774734,5,10,1950000,14,56,4700000,11,118,13442700,29,29,5774734,5,10,1950000,14,56,4700000,11,118,13442700
2024,33,761000,017,    ,00000 ,65540 ,2577 ,148,14460, , ,038690309  ,1,1,0,Rollinsford town,4,4,4,1219933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,773000,015,    ,00000 ,66180 ,5478 ,148,14460, , ,03870      ,1,1,12,Rye town,31,31,31,9826000,0,0,0,0,0,0,0,0,0,31,31,9826000,0,0,0,0,0,0,0,0,0
2024,33,777000,015,    ,00000 ,66660 ,30641 ,148,14460, , ,03079      ,1,1,9,Salem town,147,32,32,16829375,1,2,750000,0,0,0,3,113,19898069,23,23,12935000,1,2,750000,0,0,0,0,0,0
2024,33,789000,015,    ,00000 ,67620 ,6551 ,148,14460, , ,03873      ,1,1,12,Sandown town,24,20,20,9700753,0,0,0,1,4,2600000,0,0,0,20,20,9700753,0,0,0,1,4,2600000,0,0,0
2024,33,797000,015,    ,00000 ,68260 ,8844 ,148,14460, , ,03874      ,1,1,12,Seabrook town,10,10,10,2495000,0,0,0,0,0,0,0,0,0,10,10,2495000,0,0,0,0,0,0,0,0,0
2024,33,809000,017,1020,69940 ,69940 ,12286 ,148,14460, , ,03878      ,1,1,0,Somersworth,35,35,35,8822030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,813000,015,    ,00000 ,71140 ,823 ,148,14460, , ,03827      ,1,1,12,South Hampton town,1,1,1,340075,0,0,0,0,0,0,0,0,0,1,1,340075,0,0,0,0,0,0,0,0,0
2024,33,837000,017,    ,00000 ,73860 ,4235 ,148,14460, , ,038150023  ,1,1,12,Strafford town,13,13,13,4420976,0,0,0,0,0,0,0,0,0,13,13,4420976,0,0,0,0,0,0,0,0,0
2024,33,845000,015,    ,00000 ,74340 ,7579 ,148,14460, , ,03885      ,1,1,12,Stratham town,7,7,7,3017305,0,0,0,0,0,0,0,0,0,7,7,3017305,0,0,0,0,0,0,0,0,0
2024,33,961000,015,    ,00000 ,85780 ,14865 ,148,14460, , ,03087      ,1,1,12,Windham town,52,52,52,28032972,0,0,0,0,0,0,0,0,0,52,52,28032972,0,0,0,0,0,0,0,0,0
2024,06,003000,001,0010,00562 ,00000 ,78841 ,488,41860, , ,94501      ,4,9,12,Alameda,88,88,88,14308919,0,0,0,0,0,0,0,0,0,88,88,14308919,0,0,0,0,0,0,0,0,0
2024,06,004000,001,    ,99990 ,00000 ,147928 ,488,41860, , ,94544      ,4,9,12,Alameda County Unincorporated Area,63,31,31,16431835,0,0,0,1,3,1062849,4,29,8584830,31,31,16431835,0,0,0,1,3,1062849,4,29,8584830
2024,06,005000,001,0020,00674 ,00000 ,20031 ,488,41860, , ,94706      ,4,9,12,Albany,11,11,11,1478215,0,0,0,0,0,0,0,0,0,11,11,1478215,0,0,0,0,0,0,0,0,0
2024,06,014000,013,0085,02252 ,00000 ,111605 ,488,41860, , ,94531      ,4,9,12,Antioch,319,319,319,108290392,0,0,0,0,0,0,0,0,0,319,319,108290392,0,0,0,0,0,0,0,0,0
2024,06,022000,081,0150,03092 ,00000 ,7011 ,488,41860, , ,94027      ,4,9,12,Atherton town,28,28,28,100838944,0,0,0,0,0,0,0,0,0,28,28,100838944,0,0,0,0,0,0,0,0,0
2024,06,036000,081,0225,05108 ,00000 ,26533 ,488,41860, , ,94002      ,4,9,3,Belmont,2,2,2,1737500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,037000,041,0230,05164 ,00000 ,2099 ,488,41860, , ,94920      ,4,9,12,Belvedere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,039000,001,0245,06000 ,00000 ,122726 ,488,41860, ,1,94704      ,4,9,7,Berkeley,307,98,98,23244360,3,6,865000,1,3,808400,8,200,36891162,61,61,15836115,1,2,250000,1,3,808400,3,97,14579091
2024,06,049000,013,0327,08142 ,00000 ,65017 ,488,41860, , ,94513      ,4,9,12,Brentwood,40,40,40,16112488,0,0,0,0,0,0,0,0,0,40,40,16112488,0,0,0,0,0,0,0,0,0
2024,06,050000,081,0330,08310 ,00000 ,4576 ,488,41860, , ,94005      ,4,9,12,Brisbane,1,1,1,700000,0,0,0,0,0,0,0,0,0,1,1,700000,0,0,0,0,0,0,0,0,0
2024,06,053000,081,0345,09066 ,00000 ,29557 ,488,41860, , ,94010      ,4,9,12,Burlingame,17,10,10,10539650,0,0,0,0,0,0,1,7,1200252,10,10,10539650,0,0,0,0,0,0,1,7,1200252
2024,06,083000,081,0575,14736 ,00000 ,1689 ,488,41860, , ,94014      ,4,9,0,Colma town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,089000,013,0595,16000 ,00000 ,128544 ,488,41860, , ,94519      ,4,9,12,Concord,89,89,89,21395570,0,0,0,0,0,0,0,0,0,89,89,21395570,0,0,0,0,0,0,0,0,0
2024,06,090000,013,    ,99990 ,00000 ,175652 ,488,41860,2, ,94553      ,4,9,12,Contra Costa County Unincorporated Area,305,234,234,98546409,1,2,600000,0,0,0,8,69,26750080,234,234,98546409,1,2,600000,0,0,0,8,69,26750080
2024,06,095000,041,0620,16462 ,00000 ,9833 ,488,41860, , ,94925      ,4,9,12,Corte Madera town,3,3,3,2661672,0,0,0,0,0,0,0,0,0,3,3,2661672,0,0,0,0,0,0,0,0,0
2024,06,104000,081,0700,17918 ,00000 ,105868 ,488,41860, , ,94015      ,4,9,12,Daly City,4,4,4,634478,0,0,0,0,0,0,0,0,0,4,4,634478,0,0,0,0,0,0,0,0,0
2024,06,106000,013,0706,17988 ,00000 ,44883 ,488,41860, , ,94526      ,4,9,4,Danville town,116,56,56,37952015,0,0,0,0,0,0,3,60,27157659,11,11,2492285,0,0,0,0,0,0,1,50,22898919
2024,06,120000,001,0802,20018 ,00000 ,66936 ,488,41860, , ,94568      ,4,9,12,Dublin,91,60,60,22335729,0,0,0,0,0,0,5,31,13564369,60,60,22335729,0,0,0,0,0,0,5,31,13564369
2024,06,122000,081,0827,20956 ,00000 ,29059 ,488,41860, , ,94303      ,4,9,12,East Palo Alto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,125000,013,0860,21796 ,00000 ,25403 ,488,41860, , ,94530      ,4,9,12,El Cerrito,768,26,26,4380879,0,0,0,0,0,0,2,742,146471435,26,26,4380879,0,0,0,0,0,0,2,742,146471435
2024,06,129000,001,0910,22594 ,00000 ,11875 ,488,41860, , ,94608      ,4,9,12,Emeryville,2,0,0,0,1,2,87000,0,0,0,0,0,0,0,0,0,1,2,87000,0,0,0,0,0,0
2024,06,136000,041,0955,23168 ,00000 ,7561 ,488,41860, , ,94930      ,4,9,12,Fairfax town,9,6,6,930000,0,0,0,1,3,1750000,0,0,0,6,6,930000,0,0,0,1,3,1750000,0,0,0
2024,06,147000,081,1062,25338 ,00000 ,32891 ,488,41860, , ,94404      ,4,9,2,Foster City,9,9,9,2346200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,150000,001,1080,26000 ,00000 ,234569 ,488,41860, ,1,94538      ,4,9,12,Fremont,131,77,77,19199922,2,4,1428713,5,15,4670000,5,35,13368971,77,77,19199922,2,4,1428713,5,15,4670000,5,35,13368971
2024,06,169000,081,1195,31708 ,00000 ,12513 ,488,41860, , ,94019      ,4,9,12,Half Moon Bay,5,5,5,5250000,0,0,0,0,0,0,0,0,0,5,5,5250000,0,0,0,0,0,0,0,0,0
2024,06,173000,001,1225,33000 ,00000 ,157966 ,488,41860, , ,94541      ,4,9,12,Hayward,174,160,160,49689420,0,0,0,2,8,1231188,1,6,1028788,160,160,49689420,0,0,0,2,8,1231188,1,6,1028788
2024,06,181000,081,1265,33798 ,00000 ,11527 ,488,41860, , ,94010      ,4,9,12,Hillsborough town,36,36,36,20521925,0,0,0,0,0,0,0,0,0,36,36,20521925,0,0,0,0,0,0,0,0,0
2024,06,224000,041,1485,40438 ,00000 ,12236 ,488,41860, , ,949392035  ,4,9,12,Larkspur,23,23,23,8462643,0,0,0,0,0,0,0,0,0,23,23,8462643,0,0,0,0,0,0,0,0,0
2024,06,233000,001,1570,41992 ,00000 ,91617 ,488,41860, ,1,94550      ,4,9,12,Livermore,74,0,0,0,0,0,0,1,4,1476060,10,70,19970893,0,0,0,0,0,0,1,4,1476060,10,70,19970893
2024,06,256000,041,    ,99990 ,00000 ,68229 ,488,41860, , ,94903      ,4,9,12,Marin County Unincorporated Area,25,25,25,28825968,0,0,0,0,0,0,0,0,0,25,25,28825968,0,0,0,0,0,0,0,0,0
2024,06,259000,013,1710,46114 ,00000 ,38027 ,488,41860, , ,945532394  ,4,9,12,Martinez,9,5,5,717500,0,0,0,1,4,722028,0,0,0,5,5,717500,0,0,0,1,4,722028,0,0,0
2024,06,265000,081,1745,46870 ,00000 ,34934 ,488,41860, , ,94025      ,4,9,12,Menlo Park,84,84,84,69120605,0,0,0,0,0,0,0,0,0,84,84,69120605,0,0,0,0,0,0,0,0,0
2024,06,268000,041,1765,47710 ,00000 ,14323 ,488,41860, , ,94941      ,4,9,11,Mill Valley,15,15,15,8720020,0,0,0,0,0,0,0,0,0,12,12,6654374,0,0,0,0,0,0,0,0,0
2024,06,269000,081,1760,47486 ,00000 ,22630 ,488,41860, , ,94030      ,4,9,12,Millbrae,255,19,19,3280727,0,0,0,0,0,0,1,236,70824123,19,19,3280727,0,0,0,0,0,0,1,236,70824123
2024,06,297000,001,1900,50916 ,00000 ,49699 ,488,41860, , ,94560      ,4,9,12,Newark,159,80,80,28584105,0,0,0,0,0,0,1,79,35357000,80,80,28584105,0,0,0,0,0,0,1,79,35357000
2024,06,302000,041,1955,52582 ,00000 ,53351 ,488,41860, , ,94945      ,4,9,11,Novato,12,12,12,4709080,0,0,0,0,0,0,0,0,0,10,10,4060080,0,0,0,0,0,0,0,0,0
2024,06,304000,001,1970,53000 ,00000 ,424891 ,488,41860, ,1,94612      ,4,9,12,Oakland,402,46,46,20720999,5,10,3794593,0,0,0,4,346,54403000,46,46,20720999,5,10,3794593,0,0,0,4,346,54403000
2024,06,304100,013,1975,53070 ,00000 ,42710 ,488,41860, , ,94561      ,4,9,11,Oakley,93,93,93,24633992,0,0,0,0,0,0,0,0,0,86,86,22761226,0,0,0,0,0,0,0,0,0
2024,06,316000,081,2060,54806 ,00000 ,38013 ,488,41860, , ,94044      ,4,9,10,Pacifica,10,10,10,4669982,0,0,0,0,0,0,0,0,0,8,8,4214200,0,0,0,0,0,0,0,0,0
2024,06,331000,001,2150,56938 ,00000 ,11335 ,488,41860, , ,94611      ,4,9,12,Piedmont,5,5,5,2270000,0,0,0,0,0,0,0,0,0,5,5,2270000,0,0,0,0,0,0,0,0,0
2024,06,332000,013,2160,57288 ,00000 ,19207 ,488,41860, , ,94564      ,4,9,12,Pinole,11,9,9,1164000,1,2,120000,0,0,0,0,0,0,9,9,1164000,1,2,120000,0,0,0,0,0,0
2024,06,334000,013,2175,57456 ,00000 ,72622 ,488,41860, , ,94565      ,4,9,12,Pittsburg,74,74,74,10982866,0,0,0,0,0,0,0,0,0,74,74,10982866,0,0,0,0,0,0,0,0,0
2024,06,338000,013,2210,57764 ,00000 ,34781 ,488,41860, , ,94523      ,4,9,12,Pleasant Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,339000,001,2215,57792 ,00000 ,80247 ,488,41860, ,1,94566      ,4,9,0,Pleasanton,130,64,64,34176986,3,6,1722288,0,0,0,12,60,9750984,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,347000,081,2257,58380 ,00000 ,4528 ,488,41860, , ,94028      ,4,9,6,Portola Valley town,17,11,11,16626030,0,0,0,2,6,1570910,0,0,0,5,5,7676400,0,0,0,0,0,0,0,0,0
2024,06,356000,081,2305,60102 ,00000 ,84466 ,488,41860, ,1,94063      ,4,9,12,Redwood City,91,37,37,4755000,0,0,0,0,0,0,9,54,4500000,37,37,4755000,0,0,0,0,0,0,9,54,4500000
2024,06,359000,013,2330,60620 ,00000 ,110038 ,488,41860, , ,94804      ,4,9,12,Richmond,163,161,161,45269896,1,2,600000,0,0,0,0,0,0,161,161,45269896,1,2,600000,0,0,0,0,0,0
2024,06,373000,041,2407,62980 ,00000 ,2479 ,488,41860, , ,94957      ,4,9,12,Ross town,9,9,9,3691400,0,0,0,0,0,0,0,0,0,9,9,3691400,0,0,0,0,0,0,0,0,0
2024,06,377000,041,2445,64434 ,00000 ,12513 ,488,41860, , ,94960      ,4,9,12,San Anselmo town,17,17,17,7495356,0,0,0,0,0,0,0,0,0,17,17,7495356,0,0,0,0,0,0,0,0,0
2024,06,381000,081,2455,65028 ,00000 ,44051 ,488,41860, , ,94066      ,4,9,6,San Bruno,96,46,46,5710990,0,0,0,0,0,0,6,50,3420717,26,26,2973476,0,0,0,0,0,0,0,0,0
2024,06,383000,081,2465,65070 ,00000 ,29641 ,488,41860, , ,940703085  ,4,9,12,San Carlos,23,23,23,6039000,0,0,0,0,0,0,0,0,0,23,23,6039000,0,0,0,0,0,0,0,0,0
2024,06,389000,075,2485,67000 ,00000 ,866606 ,488,41860, ,1,94103      ,4,9,12,San Francisco,770,27,27,21818814,13,26,17348825,4,12,6900000,10,705,387780646,27,27,21818814,13,26,17348825,4,12,6900000,10,705,387780646
2024,06,397000,001,6420,68084 ,00000 ,89161 ,488,41860, , ,94577      ,4,9,12,San Leandro,65,65,65,13806286,0,0,0,0,0,0,0,0,0,65,65,13806286,0,0,0,0,0,0,0,0,0
2024,06,402000,081,2555,68252 ,00000 ,102398 ,488,41860, ,1,944031388  ,4,9,12,San Mateo,101,89,89,82241114,0,0,0,0,0,0,1,12,12756061,89,89,82241114,0,0,0,0,0,0,1,12,12756061
2024,06,403000,081,    ,99990 ,00000 ,64357 ,488,41860, , ,94063      ,4,9,12,San Mateo County Unincorporated Area,242,40,40,29695827,10,20,7024192,1,3,1100000,2,179,76189654,40,40,29695827,10,20,7024192,1,3,1100000,2,179,76189654
2024,06,404000,013,2560,68294 ,00000 ,30779 ,488,41860, , ,94806      ,4,9,12,San Pablo,21,18,18,3856052,0,0,0,1,3,375000,0,0,0,18,18,3856052,0,0,0,1,3,375000,0,0,0
2024,06,405000,041,6486,68364 ,00000 ,58528 ,488,41860, ,1,94901      ,4,9,12,San Rafael,29,29,29,6598404,0,0,0,0,0,0,0,0,0,29,29,6598404,0,0,0,0,0,0,0,0,0
2024,06,406000,013,2567,68378 ,00000 ,82865 ,488,41860, ,1,94583      ,4,9,12,San Ramon,123,103,103,36187883,0,0,0,0,0,0,4,20,6908088,103,103,36187883,0,0,0,0,0,0,4,20,6908088
2024,06,424000,041,2640,70364 ,00000 ,7094 ,488,41860, , ,94965      ,4,9,12,Sausalito,4,0,0,0,2,4,768255,0,0,0,0,0,0,0,0,0,2,4,768255,0,0,0,0,0,0
2024,06,448000,081,2765,73262 ,00000 ,66558 ,488,41860, ,1,94080      ,4,9,12,South San Francisco,57,57,57,8760796,0,0,0,0,0,0,0,0,0,57,57,8760796,0,0,0,0,0,0,0,0,0
2024,06,465000,041,2903,78666 ,00000 ,9086 ,488,41860, , ,94920      ,4,9,12,Tiburon town,12,12,12,2850692,0,0,0,0,0,0,0,0,0,12,12,2850692,0,0,0,0,0,0,0,0,0
2024,06,478000,001,2977,81204 ,00000 ,74501 ,488,41860, , ,94587      ,4,9,12,Union City,41,41,41,13489516,0,0,0,0,0,0,0,0,0,41,41,13489516,0,0,0,0,0,0,0,0,0
2024,06,489000,013,3030,83346 ,00000 ,69936 ,488,41860, ,1,94596      ,4,9,12,Walnut Creek,24,24,24,8009347,0,0,0,0,0,0,0,0,0,24,24,8009347,0,0,0,0,0,0,0,0,0
2024,06,508000,081,3155,86440 ,00000 ,5508 ,488,41860, , ,94062      ,4,9,12,Woodside town,10,10,10,25923000,0,0,0,0,0,0,0,0,0,10,10,25923000,0,0,0,0,0,0,0,0,0
2024,53,009000,033,0020,01290 ,00000 ,3199 ,500,42660, , ,98001      ,4,9,12,Algona,1,1,1,230000,0,0,0,0,0,0,0,0,0,1,1,230000,0,0,0,0,0,0,0,0,0
2024,53,015000,061,0035,02585 ,00000 ,21068 ,500,42660, , ,98223      ,4,9,12,Arlington,120,18,18,9330372,0,0,0,0,0,0,2,102,11717678,18,18,9330372,0,0,0,0,0,0,2,102,11717678
2024,53,021000,033,0055,03180 ,00000 ,71425 ,500,42660,2,1,980014998  ,4,9,12,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,53,025000,033,0070,04895 ,00000 ,322 ,500,42660, , ,98004      ,4,9,12,Beaux Arts Village town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,53,027000,033,0075,05210 ,00000 ,148073 ,500,42660, ,1,980099012  ,4,9,12,Bellevue,589,254,254,216781762,0,0,0,0,0,0,3,335,57418250,254,254,216781762,0,0,0,0,0,0,3,335,57418250
2024,53,037000,033,0095,06330 ,00000 ,5403 ,500,42660, , ,98010      ,4,9,12,Black Diamond,96,96,96,33186678,0,0,0,0,0,0,0,0,0,96,96,33186678,0,0,0,0,0,0,0,0,0
